Identifier,Components,reliability of distance,Rt. Asc. Hours,Rt. Asc. Minutes,Rt. Asc. Seconds,Declination degrees,Declination seconds,total proper motion arcseconds per year,direction angle of proper motion,radial velocity (km/sec),remark,Spectral type / color class,selected sources,apparent magnitude,code,joint magnitude,b-v color,code,joint color,u-b color,code,joint color,r-i color,code,joint color,trigonometric parallax,std. Err. Of trig. Parallax,resulting parallax,std err of resulting parallax,code,absolute visual magnitude M(V),code (from 74),code (from 75),quality of absolute magnitude,U space velocity component in the galactic plane and directed to the galactic center,V space velocity component in the galactic plane and in the direction of galactic rotation,W space velocity component perpendicular to the plane and in the direction of the galactic north pole,HD number,Durchmusterung number,Giclas number,LHS number,Number according to code in 179,"Additional remarks (names, LTT, LFT, wolf, ross, etc)",Distance in Parsecs,ra in rads,dec in rads,Luminosity in (SOLs)
Gl 278,C,,7,31,26,31,58.8,0.232,241.4,-1.9,SB,M0.5Ve,,9.07,J,,1.49,,J,1.04,,J,0.78,,J,683,28,683,28,,8.24,J,,a,-4,-3,-15,,BD+32  15820,,,,YY Gemini,14.65267796,1.969749505,0.558156295,0.044048735,70.5,1
NN,,,7,31,39,22,26.9,0.2,119,,,k,,11.53,,,1.5,,,1.32,,,,,,,,55,27,r,10.2,,,f,,,,,,,,,LP 365-24,181.8190985,1.970694892,0.391797328,0.007242608,72,0
GJ 1099,,,7,31,43,1,6.2,0.628,175.6,,,m,,11.93,,,1.47,,,1.11,,,1.03,,,682,26,682,26,,11.1,,,a,,,,,,G112-027,1928,,,14.67412944,1.97098578,0.019256799,0.003161384,72,0
Gl 279,,,7,31,55,-22,11.2,0.062,313.2,61,,F6 IV,,4.45,,,0.51,,,0.05,,,0.3,C,,480,82,480,82,,2.86,,,d,-38,-48,-3,60532,BD-21  20070,,,,,20.84133548,1.971858444,-0.380714488,6.252289425,46,2
Wo 9237,,s,7,33,32,-3,2.5,0.304,289.4,,,G0,K,7.16,,,0.57,,,0.03,,,,,,391,153,28,5,r,4.4,,,d,,,,60779,BD-02  2197,G112-029,,,LTT 2893,357.1433238,1.978912484,-0.051632657,1.513592042,50,1
NN,,,7,33,43,7,11.7,0.354,145,,,m,,13.22,,,,,,,,,1.48,,,,,162,26,r,14.27,,,d,,,,,,G089-032,,,LTT 17993,61.73109514,1.979712426,0.12557644,0.000170536,72,0
Wo 9238,,s,7,34,49,28,23.8,0.503,129.1,,,M3,K,13.85,,,1.47,,,0.92,,,0.99,,,397,34,397,34,,11.84,,,b,,,,,,G088-043,1933,,LFT 536,25.19553476,1.984512082,0.49561533,0.001599053,73,1
NN,,,7,34,52,-51,48.5,0.612,41,,,m,,12.45,,,,,,,,,1.12,,,,,62,12,r,11.41,,,d,,,,,,,1932,,L 240-16,161.2913559,1.984730248,-0.87600984,0.002376135,72,0
NN,,,7,35,18,85,6,0.373,204,,,m,,12.8,,,,,,,,,1.09,,,,,48,10,r,11.21,,,d,,,,,,G222-018,,,LP 4-258,208.3341333,1.986621021,1.485275193,0.002856769,72,0
NN,A,p,7,36,22,33,34.9,0.243,222,,,m,,11.83,,,1.46,,,1.19,,,0.93,,,264,25,264,25,,8.94,,,c,,,,,,G090-016,,,LTT 17998,37.88318824,1.991275232,0.586110652,0.023116373,72,0
NN,B,p,7,36,23,33,35,0.243,222,,,m+,,18,*,,,,,,,,,,,264,25,264,25,,15,*,,e,,,,,,,,,LP 256-44,37.88318824,1.991347954,0.58613974,8.70564E-05,72,0
NN,,,7,36,29,-21,6.1,0.681,138.1,,,m,,11.7,*,,,,,,,,1.09,,,,,79,16,r,11.2,*,,d,,,,,,,1935,,LTT 2906,126.5835952,1.991784287,-0.364744725,0.002883204,72,0
Gl 280,A,,7,36,41,5,21.3,1.247,214.5,-4,SB,F5 IV-V,,0.38,,,0.42,,,0.02,,,0.14,,,2858,53,2858,53,,2.66,,,a,5,-8,-19,61421,BD+05  17391,,233,,Alpha Canis Minor,3.547041514,1.992656951,0.093462381,7.516973181,45,2
Gl 280,B,,7,36,41,5,21.3,1.247,214.5,,,DA,,10.7,*,,,,,,,,,,,2858,53,2858,53,,13,*,,a,,,,,BD+05  17392,,,W053,,3.547041514,1.992656951,0.093462381,0.000549338,72,0
Gl 281,,,7,36,48,2,18.2,0.27,205,10,,dM0,M,9.61,,,1.44,,,1.28,,,0.71,,,700,34,700,34,,8.84,,,b,-4,-17,-12,,BD+02  17290,G112-035,,V503,,14.29738763,1.993166006,0.04020075,0.025346714,70,1
Gl 282,A,,7,37,29,-3,28.7,0.297,165.7,-21.1,,K2 Ve,,7.2,,,0.96,,,0.73,,,0.32,,,743,65,743,65,,6.55,,,b,27,0,-8,61606,BD-03  20010,G112-037,,U165,,13.47134152,1.99614761,-0.044011386,0.208913555,62,0
Gl 282,B,,7,37,33,-3,29,0.279,165.1,-13.4,,K5,K,8.94,,,1.33,,,1.24,,,0.57,,,743,65,743,65,,8.29,,,b,21,-5,-6,,BD-03  20020,G112-038,,,,13.47134152,1.996438498,-0.04392412,0.04206612,65,1
NN,,s,7,38,1,49,20.4,0.076,261.2,7.6,,dK8,M,9.73,,,1.19,,,1.06,,,0.47,,,465,183,36,4,r,7.51,,,c,-11,2,-5,,BD+49  1658,,,V501,,277.7783778,1.998474716,0.861145453,0.086287477,68,1
Gl 283,A,,7,38,2,-17,17.4,1.252,116.6,11,,DZQ6,,13,,,0.24,,,-0.62,,,0.04,,,1120,50,1120,50,,13.25,,,a,56,3,28,,,,235,W054,L 745-046,8.947265449,1.998547438,-0.291644518,0.00043635,72,0
Gl 283,B,,7,38,2,-17,17.4,1.252,116.6,,,m,,16.42,,,1.83,,,,,,,,,1120,50,1120,50,,16.67,,,a,,,,,,,234,,,8.947265449,1.998547438,-0.291644518,1.86968E-05,72,0
NN,,,7,39,15,5,9.6,0.285,253,,,m,,12.71,,,,,,,,,1.08,,,,,48,10,r,11.12,,,d,,,,,,G050-001,,,LTT 12058,208.3341333,2.003856147,0.090058989,0.00310368,72,0
NN,,,7,40,18,18,18.3,0.5,188.5,,,k-m,,11.34,,,1.4,,,1.05,,,0.87,,,,,49,9,r,9.79,,,d,,,,,BD+18  1719,G088-048,1942,,LTT 12062,204.0824493,2.008437637,0.31948252,0.010565815,72,0
Gl 284,,,7,41,24,-45,2.7,0.561,188.3,28,VAR,G6 IV,,5.06,,,0.77,,,0.32,,,0.27,,,541,102,541,102,,3.73,,,d,34,-30,-34,62644,CD-44  36750,,1939,,,18.4933081,2.013237292,-0.784612765,2.8055757,56,2
Gl 285,,,7,42,4,3,40.8,0.604,221.4,26.8,,dM4.5e,W,11.2,v,,1.6,,,1,,,1.4,v,,1611,41,1611,41,,12.24,v,,a,-20,-23,-10,,,G050-004,1943,,Ross 882,6.234256165,2.016146174,0.064228116,0.001106254,74.5,1
Gl 285.1,,q,7,42,11,70,19.9,0.169,212.3,-22.6,SB,dG5,W,7.09,,,0.66,,,0.27,,,,,,298,111,40,7,r,5.1,,,d,2,-23,-20,61994,BD+70   4740,,,,,250.0006667,2.016655229,1.227519152,0.794319257,55,1
Gl 286,,,7,42,16,28,8.9,0.628,265.3,3.6,,K0 IIIb,,1.14,,,1,,,0.85,,,0.35,,,1003,53,1003,53,,1.15,,,b,-16,4,-25,62509,BD+28  14631,,1945,,Beta Gemini,9.986826038,2.017018839,0.491281096,30.20456947,60,2
Gl 287,,p,7,42,25,2,15.7,0.225,167.3,-21,,dM0,M,10.2,,,1.37,,,1.31,,,0.6,,,362,115,43,6,r,8.37,,,d,30,-8,-11,,BD+02  1766,,,V505,,232.5588562,2.017673337,0.03947353,0.03907787,70,1
Gl 288,A,,7,43,43,-34,4.4,1.7,350.2,102.6,,G0 V,,5.36,,,0.59,,,-0.06,,,0.23,,,625,86,625,86,,4.34,,,c,-151,-56,36,63077,CD-33  41130,,237,,,16.01042142,2.023345657,-0.592132038,1.599594911,50,0
Gl 288,B,,7,43,51,-33,49.2,1.63,348,,,m,,16.59,,,1.2,,,,,,0.57,C,,625,86,625,86,,15.57,,,c,,,,,,,237,a,,16.01042142,2.023927434,-0.561646953,5.14979E-05,72,0
GJ 1100,,s,7,44,46,-13,48.6,0.492,165.7,,,M1,K,11.5,,,1.41,,,,,,0.75,,,467,61,467,61,,9.85,,,c,,,,,,,5127,,Ross 391,21.42106155,2.027927147,-0.212755636,0.00999774,71,1
GJ 1101,,,7,44,56,83,31.3,0.646,205.2,,,m,,13.09,,,1.68,,,,,,1.28,,,801,31,801,31,,12.61,,,a,,,,,,G253-006,1956,,,12.49775451,2.028654367,1.45772808,0.00078677,72,0
Gl 289,,,7,45,15,20,30.4,1.728,124.2,48.4,,M2,K,11.46,,,1.52,,,1.1,,,0.89,,,667,27,667,27,,10.58,,,a,16,-103,81,,,G091-011,238,V507,Wolf 1421,15.00362619,2.030036086,0.357908852,0.005103728,72,1
GJ 1102,A,,7,47,33,7,20.7,1.778,173.2,,,DC9,,16.69,,,1.1,,,,,,,,,586,20,586,20,,15.53,,,a,,,,,,,240,W427,LP 543-33,17.074617,2.040071729,0.128194434,5.34306E-05,72,0
GJ 1102,B,,7,47,32,7,20.9,1.778,173.2,,,DC9,,16.98,,,1.3,,,,,,,,,586,20,586,20,,15.82,,,a,,,,,,,239,W426,LP 543-32,17.074617,2.039999007,0.128252611,4.09058E-05,72,0
Gl 290,,,7,48,7,80,23.7,0.489,279.2,-7.2,,G8 V,,6.56,,,0.73,,,0.28,,,,,,605,88,605,88,,5.47,,,d,-9,9,-37,62613,BD+80   2380,,5130,,,16.53901326,2.042544279,1.403157452,0.564921139,58,0
Wo 9242,,s,7,48,31,-59,15,0.376,126.2,3.1,,G5 V,,7.5,,,0.68,,,0.19,,,,,,423,188,33,5,r,5.09,,,d,48,-8,23,64184,CP-59   9070,,,,LTT 2959,303.030853,2.044289608,-1.025380936,0.801669365,55,0
NN,,,7,49,11,5,41,0.572,134.9,,,m,,14.75,,,1.82,,,,,,1.47,,,628,36,628,36,,13.74,,,b,,,,,,G050-006,1950,,LTT 12076,15.93403836,2.047198491,0.099192879,0.00027786,72,0
GJ 1103,A,,7,49,20,1E-47,8.1,0.766,160.6,52,,m,,13.5,,,1.68,,J,1.05,,J,1.43,,J,1138,33,1138,33,,13.78,,,a,-19,-57,7,,,G112-050,1951,,LP 603-1,8.806341584,2.047852989,0.002356194,0.000267809,72,0
GJ 1103,B,,7,49,21,1E-47,8.2,0.766,160.6,,,m,,15,*,,,,,,,,,,,1138,33,1138,33,,15.3,*,,a,,,,,,,1952,,LP 603-2,8.806341584,2.047925711,0.002385283,6.60381E-05,72,0
Gl 291,A,,7,49,27,-13,45.8,0.35,191,-21.5,SB,F9 V,,5.72,c,,0.57,c,,0.05,c,,0.24,t,J,627,41,627,41,,4.71,c,,b,28,3,-20,64096,BD-13  22672,,,,ADS 6420,15.95941811,2.048362043,-0.213570123,1.137634487,49,0
Gl 291,B,,7,49,27,-13,45.8,0.35,191,,,G4 V,,6.17,c,,0.65,c,,0.14,c,,,,,627,41,627,41,,5.16,c,,b,,,,,BD-13  22673,,,,,15.95941811,2.048362043,-0.213570123,0.75161236,54,0
Gl 291.1,,s,7,49,42,-50,10.7,0.21,320,,,K2,C,10.06,,,1.22,,,1.18,,,,,,466,102,466,102,,8.4,,,d,,,,,CP-49  13880,,,U629,,21.4669961,2.049452874,-0.869552122,0.038012838,62,1
NN,,,7,49,45,26,3.5,0.159,167.7,,,K4,s,8.6,,,1.04,,,0.9,,,0.4,,,,,46,5,r,6.91,,,c,,,,,BD+26  1665,,,,Steph 665,217.392071,2.04967104,0.454803714,0.149954517,64,1
NN,,,7,49,53,6,26.4,0.227,168,,,m,,13.56,,,,,,,,,1.14,,,,,40,8,r,11.57,,,d,,,,,,G050-007,,,LTT 12080,250.0006667,2.050252817,0.112399204,0.002050539,72,0
GJ 1104,,s,7,50,22,30,45.7,1.972,158.4,-235,VAR,G2 VI,,8.3,,,0.61,,,-0.13,,,0.26,,,441,31,441,31,,6.52,,,b,251,-170,-90,64090,BD+31  1684,G090-025,241,,,22.68308863,2.052361756,0.536892367,0.214766831,52,0
Gl 292,A,,7,50,24,-34,34.7,0.31,319.8,26.7,,F5 V,,5.05,,,0.44,,J,-0.06,,J,0.16,,J,699,65,699,65,,4.27,,,c,-28,-18,-5,64379,CD-34  40361,,,,BS 3079,14.31780829,2.0525072,-0.583318125,1.706127128,45,0
Gl 292,B,,7,50,24,-34,34.7,0.31,319.8,,,K3,K,8.6,*,,,,,,,,,,,699,65,699,65,,7.8,*,,c,,,,,CD-34  40362,,,,,14.31780829,2.0525072,-0.583318125,0.066060533,63,1
Gl 292.1,,p,7,51,59,19,22.5,0.461,167.8,-18.7,,dK6,W,7.78,,,0.95,,,0.8,,,0.36,,,355,40,355,40,,5.53,,,c,35,-51,-17,64468,BD+19  18691,G091-019,6,,,28.17493162,2.059415795,0.338157543,0.534547925,66,1
Gl 292.2,,,7,52,3,-1,16.8,0.283,259,102,SB,G8 V,,7.43,,,0.73,,,0.16,,,0.3,,,519,102,43,7,r,5.6,,,d,-86,-63,-5,64606,BD-01  18830,G112-054,,,,232.5588562,2.059706684,-0.012566371,0.501170239,58,0
NN,AB,,7,52,52,-29,12.6,0.548,148.3,,,M4,K,13.38,,,,,,,,,1.33,,J,,,80,13,r,12.9,,,d,,,,,,,1955,,LTT 2982,125.0013333,2.063270064,-0.502480292,0.00060234,74,1
Gl 293,,,7,52,52,-67,38.4,2.041,135.6,,,DQ9,,14.08,,,0.66,,,-0.17,,,0.15,,,1447,139,1447,139,,14.88,,,c,,,,,,,34,W056,L 97-12,6.935025743,2.063270064,-1.158200492,9.72306E-05,72,0
GJ 1105,,,7,54,47,41,26.9,0.685,163,-11,,k,,12,,,1.63,,,1.15,,,1.21,,,1235,30,1235,30,,12.46,,,a,10,-26,-3,,,G111-047,1963,,,8.117786011,2.0716331,0.723409886,0.000903339,72,0
Gl 293.1,A,,7,55,25,1E-47,40.7,0.181,270,-4,,K5 V,U,8.06,,,1.04,,J,0.99,,J,0.42,,J,529,86,529,86,,6.68,,,d,-5,6,-15,65277,BD-00  1866,G113-007,,U169,ADS 6487,18.91241123,2.074396538,0.01183915,0.185337827,65,0
Gl 293.1,B,,7,55,25,1E-47,40.7,0.181,270,,,,,13.3,*,,,,,,,,,,,529,86,529,86,,11.9,*,,d,,,,65277,,,,,,18.91241123,2.074396538,0.01183915,0.001513079,72,0
NN,,,7,55,29,7,25.2,0.336,266,,,m,,13.77,,,,,,,,,1.31,,,,,70,11,r,13,,,d,,,,,,G050-012,,,LTT 12102,142.8583095,2.074687426,0.12950343,0.000549338,72,0
NN,A,,7,55,41,15,38.5,0.115,218,,,m,,14.24,,,,,,,,,1.25,,,,,48,5,r,12.65,,,c,,,,,,,,,LDS 3768,208.3341333,2.075560091,0.272998584,0.00075831,72,0
NN,B,,7,55,40,15,38.3,0.115,218,,,m,,15.09,,,,,,,,,1.39,,,,,48,5,r,13.5,,,c,,,,,,,,,LDS 3768,208.3341333,2.075487369,0.272940406,0.000346601,72,0
GJ 1106,,,7,55,54,-33,49.2,0.32,14.9,,,K5 V,U,8.84,,,1.16,,,1.02,,,0.46,,,,,53,8,r,7.46,,,d,,,,,CD-33  43540,,,U170,LTT 3008,188.6801286,2.076505478,-0.561646953,0.090354285,65,0
Gl 293.2,,,7,55,57,-25,29.2,0.435,123.8,-5.1,,K3 V,,8.42,,,1.05,,,0.84,:,,0.38,,,512,85,512,85,,6.97,,,d,35,-12,17,65486,CD-25  53420,,,V510,,19.53978594,2.076723644,-0.427838377,0.141892151,63,0
NN,,,7,56,17,15,31.7,0.188,255,,,m,,12.33,,,,,,,,,0.98,,,,,43,8,r,10.5,,,d,,,,,,,,,LP 424-4,232.5588562,2.078178085,0.271020544,0.005494005,72,0
NN,,p,7,56,37,20,59.3,0.588,161.7,-28.2,,K0 V,,7.7,,,0.82,,,0.48,,,0.28,,,280,92,42,6,r,5.82,,,d,46,-53,-15,65430,BD+21  1731,G040-002,1966,,LTT 12105,238.0959381,2.079632526,0.366315521,0.409242712,60,0
Wo 9247,,s,7,56,45,-34,48.7,0.41,295.6,23.7,,G6 V,,7.95,,,0.74,,,0.25,,,,,,418,78,418,78,,6.06,,,d,-44,-9,-26,65721,CD-34  41600,,,,LTT 3016,23.93041306,2.080214302,-0.57924569,0.328077345,56,0
NN,,p,7,56,48,-36,52.9,0.196,162.5,,,K0/1 V,,7,,,0.98,,,0.69,,,0.38,,,191,153,84,11,r,6.62,,,c,,,,65723,CD-36  40670,,,,LTT 3018,119.0490191,2.080432468,-0.612930544,0.195868792,60,1
Gl 294,A,,7,56,52,-60,10.1,0.54,76.7,14.1,SB,G2 V,,5.6,,,0.57,,,0.02,,,0.2,,,630,60,630,60,,4.6,,,c,12,-24,34,65907,CD-59  17730,,1959,,BS 3138,15.88352074,2.080723357,-1.04425958,1.258939641,52,0
Gl 294,B,,7,57,0,-60,9.8,0.528,77.8,,,k,,9.88,,,1.34,,J,1.09,,J,0.76,,J,630,60,630,60,,8.88,,,c,,,,,CD-59  17741,,1960,,,15.88352074,2.081305133,-1.044346847,0.024429854,72,0
Gl 294,C,,7,57,0,-60,9.8,0.528,77.8,,,,,13.5,*,,,,,,,,,,,630,60,630,60,,12.5,*,,c,,,,,CD-59  17742,,,,,15.88352074,2.081305133,-1.044346847,0.000870662,72,0
Gl 295,,,7,57,27,29,22,1.181,187.8,14.7,,G8 V,,7,,,0.71,,,0.18,,,0.28,,,515,46,515,46,,5.56,,,b,-13,-103,-35,65583,BD+29  16640,,242,,,19.42606172,2.083268628,0.512545024,0.519979305,58,0
Gl 295.1,,s,7,57,28,13,56.2,0.14,216,30,,K5  e,K,10.36,,,1.26,,,1.3,,,0.5,,,559,188,31,5,r,7.82,,,d,-26,-26,-6,,BD+14  18020,,,V018,,322.5811618,2.08334135,0.24324072,0.064854734,65,1
Gl 296,,,7,58,15,-39,53.5,0.849,142.7,5.5,,K7 V,,9.66,,,1.34,,,1.21,,,0.59,,,591,156,53,10,r,8.28,,,d,72,-25,7,66020,CP-39  19290,,1968,U172,,188.6801286,2.086759287,-0.665115889,0.042455372,67,0
NN,A,,7,59,47,3,29.1,0.552,229.5,,,k-m,,13.7,*,,,,,,,,1.17,,,,,41,8,r,11.8,*,,d,,,,,,G050-016,1972,,,243.9031224,2.093449716,0.060824724,0.001659066,72,0
NN,B,,7,59,45,3,28.5,0.552,229.5,,,m+,,17,*,,,,,,,,,,,,,41,8,r,15,*,,e,,,,,,,1971,,LP 544-12,243.9031224,2.093304272,0.060650192,8.70564E-05,72,0
NN,,p,8,0,53,44,6.2,0.132,95,-3,,K5,K,9.83,,,1.27,,,1.19,,,0.54,,,192,239,43,7,r,8,,,d,10,-4,11,,BD+44  1710,,,V019,,232.5588562,2.098249371,0.769748378,0.054946262,65,1
NN,,,8,2,8,-65,52.7,0.189,227.3,,,K1 V,,7.14,c,,0.94,c,,,,,,,,,,69,10,r,6.33,c,,d,,,,67199,CP-65  08580,,,,LTT 3046,144.9286862,2.103703525,-1.119134205,0.255841469,61,0
GJ 1107,,,8,2,29,34,13.4,0.28,146,-4.9,,dM0  p,M,10.14,,,1.35,,,1.25,,,0.56,,,545,80,545,80,,8.82,,,d,11,-22,5,,BD+34  1740,G090-043,,V511,,18.35771034,2.105230688,0.597309848,0.025817967,70,1
NN,,,8,2,37,56,2.4,0.182,128,,,M0,s,11.48,,,1.49,,,1.28,,,,,,,,53,26,r,10.1,,,f,,,,,,,,,LP 123-75,188.6801286,2.105812465,0.978082513,0.007941397,70,1
NN,,,8,2,57,26,25.5,,,,,M0,s,10.21,,,1.46,,,1.2,,,0.72,,,,,58,9,r,9.03,,,d,,,,,BD+26  1715,,,,Steph 681,172.4147598,2.107266906,0.461203255,0.021277369,70,1
NN,,,8,3,33,36,54.6,0.395,199,,,m,,12.95,,,,,,,,,1.15,,,,,54,11,r,11.61,,,d,,,,,,G090-044,,,LTT 18035,185.1860852,2.1098849,0.644201027,0.001976366,72,0
NN,,,8,4,6,58,39.5,0.181,248,,,m,,12.69,,,,,,,,,1.09,,,,,50,10,r,11.18,,,d,,,,,,,,,LP 89-101,200.0008333,2.112284727,1.02378105,0.002936809,72,0
Wo 9251,A,s,8,4,28,7,31.8,0.136,181.3,20,,dK8,M,10.45,,,1.24,,J,1.18,,J,0.46,,,484,74,27,2,r,7.61,,,b,-6,-30,-4,,BD+07  1919,,,V512,ADS 6597,370.3708204,2.113884612,0.131423293,0.078694759,68,1
Wo 9251,B,s,8,4,28,7,31.8,0.127,184.1,,,K8,,10.86,,,,,,,,,0.56,,,484,74,27,2,r,8.02,,,b,,,,,,,,V512,,370.3708204,2.113884612,0.131423293,0.053943331,68,1
Gl 296.1,,,8,4,58,-29,15.2,0.494,136.3,-17.6,,G4 IV-V,,6.8,,,0.6,,,0.03,,,0.22,,,515,95,515,95,,5.36,,,d,48,-1,8,67458,CD-29  55550,,1982,,,19.42606172,2.116066274,-0.501723982,0.625158278,54,2
Gl 296.2,,s,8,5,11,69,52.2,0.205,54.6,-14.1,SB,F8 V,,6.57,,,0.58,,,0.01,,,,,,460,102,37,5,r,4.41,,,c,28,2,9,66751,BD+70   4970,,,,,270.2708869,2.117011661,1.219461548,1.499714669,48,0
NN,A,,8,5,18,21,15.3,0.466,221.3,,,K5,,9.8,,,1.38,,J,1.24,,J,,,,,,59,27,r,8.7,,,f,,,,,BD+21  17641,G040-007,5133,,LTT 12130,169.4925088,2.117520715,0.370969733,0.028835295,65,1
NN,B,,8,5,18,21,15.2,0.487,227.2,,,m,,11,*,,,,,,,,,,,,,59,27,r,9.9,*,,f,,,,,BD+21  17642,,5134,,LTT 12131 ,169.4925088,2.117520715,0.370940644,0.009547746,72,0
GJ 1108,A,p,8,5,46,32,58.2,0.219,194.3,4,,dM0.5e,W,10.05,,,1.35,,,1.13,,,0.67,,,354,136,58,10,r,8.87,,,d,-5,-17,-6,,BD+33  16461,,,V250,,172.4147598,2.119556932,0.575435054,0.024655912,70.5,1
GJ 1108,B,p,8,5,45,32,57.9,,,,,dM3  e,W,12.12,,,1.53,,,,,,1.17,,,354,136,58,10,r,10.94,,,d,,,,,BD+33  16462,,,,,172.4147598,2.11948421,0.575347788,0.003663367,73,1
NN,,,8,6,24,-66,9,0.473,128,,,DQ5,,13.92,,,0.05,,,-0.9,,,,,,,,43,5,w,12.09,,,c,,,,,,,,W,LTT 3059,232.5588562,2.12232037,-1.149299312,0.001270158,72,0
NN,,,8,6,36,22,3.2,0.338,258,,,m,,11.81,,,1.53,,,1.22,,,0.94,,,,,50,9,r,10.3,,,d,,,,,,G040-009,,,LTT 12136,200.0008333,2.123193035,0.384903278,0.006605307,72,0
Gl 297.1,,,8,8,11,-61,9,0.338,207.4,25,,F5 V,,4.76,,,0.43,,,-0.03,,,0.26,C,,530,72,530,72,,3.38,,,c,18,-16,-31,68456,CP-60  10740,,,,,18.87676076,2.13010163,-1.06203285,3.872833832,45,0
NN,,,8,8,16,4,7.8,0.35,164,,,m,,13.51,,,,,,,,,1.22,,,,,55,10,r,12.21,,,d,,,,,,G050-021,,,LTT 12143,181.8190985,2.13046524,0.072082098,0.001137249,72,0
Gl 297.2,A,,8,8,21,-13,39.1,0.263,282.1,33,SB?,F7 V,,5.54,,,0.49,,,0,,,0.18,,,488,50,488,50,,3.98,,,c,-35,-19,-12,68146,BD-13  24201,,,,,20.49993887,2.130828851,-0.215519074,2.228522804,47,0
Gl 297.2,B,,8,8,15,-13,39.9,0.249,282,34.4,SB?,M3,K,11.82,,,1.51,,,,,,0.99,,,488,50,488,50,,10.26,,,c,-35,-20,-11,,BD-13  24202,,,,L 818-040,20.49993887,2.130392518,-0.215286363,0.006853206,73,1
Wo 9256,,,8,8,31,32,36.9,0.807,215.7,30.6,,G4 V,,6.81,,,0.69,,,0.13,,,,,,437,73,437,73,,5.01,,,d,-51,-64,-43,68017,BD+32  1695,,1987,,LFT 567,22.89058015,2.131556071,0.569239136,0.862972305,54,0
Gl 298,,,8,8,42,-52,49.7,0.82,319.5,85,,m,,11.77,,,1.5,,,1.08,,,1.06,,,460,187,68,13,r,10.93,,,d,-60,-80,-24,,,,1985,,L 242-066,147.0599569,2.132356014,-0.893114067,0.003697265,72,0
Gl 299,,,8,9,11,8,59.7,5.211,167.1,-35,,dM5,W,12.83,,,1.77,,,1.4,,,1.31,,,1480,26,1480,26,,13.68,,,a,106,-124,-48,,,G050-022,35,,Ross 619,6.781486604,2.134464953,0.156992366,0.000293648,75,1
NN,,,8,10,10,-83,5.1,0.61,307.5,,,m,,12.55,,,,,,,,,1.03,,,,,45,9,r,10.82,,,d,,,,,,,1978,,LTT 3077,222.2229722,2.138755554,-1.447139749,0.004091502,72,0
Wo 9258,,,8,10,25,-7,3.1,0.162,119.5,-20.5,,K0,,7.93,,,0.9,,,0.58,,,,,,413,222,45,6,r,6.2,,,c,26,7,3,68586,BD-06  2514,,,,,222.2229722,2.139846385,-0.121271294,0.288385548,60,1
Gl 300,,,8,10,29,-21,23.5,0.707,177.5,,,M4,K,12.1,:,,1.6,:,,,,,1.31,,,1700,102,1700,102,,13.25,:,,b,,,,,,,1989,,L 674-015,5.910782097,2.140137273,-0.35968327,0.00043635,74,1
Gl 301,A,,8,10,50,-13,45.5,0.556,206.7,20,SB?,M0 V,U,9.74,,,1.41,,J,1.23,,J,0.66,,J,548,103,548,103,,8.43,,,d,5,-37,-37,,BD-13  24392,,1991,V020,ADS 6664,18.25731172,2.141664436,-0.213657389,0.036976833,70,0
Gl 301,B,,8,10,50,-13,45.5,0.556,206.7,,,,,10.7,*,,,,,,,,,,,548,103,548,103,,9.4,*,,d,,,,,BD-13  24393,,,,,18.25731172,2.141664436,-0.213657389,0.015132499,72,0
Wo 9259,,s,8,11,10,-40,23,0.265,126,38.7,,G8 (IV),,9.39,,,0.82,,,0.43,,,0.41,C,,417,136,417,136,,7.5,,,e,19,-44,8,68916,CD-40  39810,,,,LTT 3084,23.98776676,2.143118877,-0.691441272,0.087085925,58,1
NN,,,8,11,48,10,20.5,0.018,254.2,,,G5,,7.32,,,,,,,,,,,,,,80,9,o,6.84,,,c,,,,68835,BD+10  1756,,,,,125.0013333,2.145882315,0.180496133,0.159941412,55,1
NN,,,8,11,51,13,10.5,0.433,282.1,,,K4,K,8.85,,,1.2,,,1.13,,,,,,,,53,10,r,7.47,,,d,,,,68834,BD+13  1870,G050-027,,,Ross 620,188.6801286,2.146100481,0.229947129,0.089525871,64,1
GJ 2066,,,8,13,34,1,27.4,0.37,277,,,m,,10.1,,,1.53,,,1.2,,,0.96,,,1140,39,1140,39,,10.38,,,a,,,,,,G113-020,,,,8.790958672,2.153590853,0.025423629,0.006136086,72,0
NN,A,,8,14,19,-35,43.7,0.028,13.6,,,G8/K0 V,,7.2,c,,0.94,c,,,,,,,,,,71,12,r,6.5,c,,d,,,,69565,CD-35  44060,,,,,140.8462538,2.156863345,-0.598153423,0.218759843,60,0
NN,B,,8,14,19,-35,43.7,0.028,13.6,,,,,11,:,,,,,,,,,,,,,71,12,r,10.3,:,,d,,,,,,,,,,140.8462538,2.156863345,-0.598153423,0.006605307,72,0
NN,,,8,14,45,31,17,0.24,341,,,k,,11.22,,,1.49,,,1.22,,,,,,,,60,29,r,10.1,,,f,,,,,,G090-052,,,LTT 18046,166.6676667,2.158754119,0.545997168,0.007941397,72,0
NN,,,8,14,51,-76,0,0.657,329.8,,,k-m,,11.85,,,,,,,,,1.04,,,,,63,13,r,10.85,,,d,,,,,,,1992,,LTT 3096,158.7312087,2.159190451,-1.326450232,0.003979992,72,0
