"Additional remarks (names LTT LFT wolf ross etc)",Distance in Parsecs,right ascension in rads,declination in rads,Luminosity in ('Sol's),Spectrum type,Size
U182 ,20.49993887,2.166099046,-0.26101399,0.042455372,63,0
BS 3270,17.93045033,2.167189877,-0.619533707,4.65621248,37,2
Chi Cancer,15.68461958,2.16871704,0.477900238,1.888050248,46,0
LTT 12180,227.2734606,2.173516695,0.24841853,0.052958706,65,1
,16.84492091,2.180279846,-0.671108186,0.33417706,56,0
,185.1860852,2.180934344,0.55408386,0.17059343,55,1
Alpha Chamaeleon,17.43117313,2.181007067,-1.31315664,6.252289425,46,2
LP 5-110,232.5588562,2.182388786,1.47599586,0.002013111,72,0
,243.9031224,2.184134115,0.384234235,0.079422948,70,1
LP 35-347,12.52897115,2.186024888,1.208058731,7.38E-05,75.2,1
LFT 583,400.0004167,2.190606377,0.572148018,0.133032269,63,1
,18.19098808,2.190751822,-0.042091524,1.64441187,43,0
,333.3338333,2.198096749,-0.492851892,0.724424497,54,0
,200.0008333,2.199696634,0.799768041,1.037530292,55,0
FK 319,25.1322627,2.204350845,-1.11753432,16.59815772,62,2
,294.1182137,2.204569011,0.614123186,0.019227188,70,0
,294.1182137,2.204569011,0.614123186,0.017861346,72,0
,22.32889699,2.204932622,0.354563638,0.002534385,72,0
,222.2229722,2.206314341,1.080416985,0.031617416,70,1
LTT 3139,114.9439787,2.206387063,-0.753487727,0.002088663,73,1
,3.672193696,2.211695773,0.470424411,1.37E-05,76.5,1
,22.0340002,2.214531933,0.573747903,0.000216681,37,1
,87.72119827,2.219913364,0.341502757,0.00117993,75,1
,87.72119827,2.219913364,0.341560935,0.000316103,72,0
LTT 3154,204.0824493,2.220567863,-0.072198453,0.01190983,71.5,1
LTT 3155,204.0824493,2.220931473,-0.072140276,0.004129362,73,1
LP 725-15,153.8472372,2.221004195,-0.168860605,0.000199443,72,0
LP 605-23,19.69350859,2.225149352,-0.010471976,1.42E-05,72,0
,434.782992,2.227258292,-0.872286471,0.078694759,72,0
LTT 12227,208.3341333,2.227767346,0.326522014,0.000474064,72,0
,12.1643958,2.229221787,-0.535117949,0.356433084,60,0
LFT 592,13.13606819,2.230530784,1.191158126,0.003220162,73,1
LTT 3170,25.64752679,2.232276113,-0.398196869,0.724424497,61,1
LTT 3171,151.5162515,2.233512388,0.016871516,0.001659066,73.5,1
,14.87006361,2.233657832,1.177544557,0.03663781,71,1
,212.7667408,2.233948721,0.009657489,0.465568623,55,1
,22.89058015,2.23925743,0.118595123,1.836593146,48,0
,22.89058015,2.23925743,0.1186533,0.575424328,55,2
LTT 12243,153.8472372,2.24420253,0.267326264,0.003800854,72,0
Pi(1) Ursa Majoris,13.86245617,2.246166025,1.137867406,0.928963027,51,0
LTT 3193,222.2229722,2.248856741,-0.093695092,0.855060141,50,1
,17.25104977,2.249365796,-0.663719626,0.602544603,54,2
LP 60-100,24.1033036,2.253583675,1.184002276,0.00067896,72,0
ADS 6914,15.80834324,2.255619892,-0.375420322,1.674985283,53,0
,15.80834324,2.255619892,-0.375420322,0.416851479,60,0
,19.73231841,2.256347113,0.204319878,0.296465446,61,0
,250.0006667,2.256347113,0.159057672,0.003663367,72,0
LP 485-38 ,250.0006667,2.256347113,0.159057672,0.003563525,72,0
Wolf 318,15.90873937,2.256928889,0.755669388,0.041298289,62,0
LP 90-18,9.996759502,2.257365221,1.041845208,8.31E-05,72,0
,192.308559,2.258165164,-0.099571034,0.035312521,70,1
LP 425-140,15.51463119,2.258892384,0.324340353,1.82E-05,72,0
L 675-081,114.9439787,2.263764762,-0.396393362,0.001852959,72,0
,8.923463743,2.267182698,-0.544862704,0.001224213,36,1
Wolf 321,21.19430939,2.268782583,0.779754932,0.00088685,71.5,1
,14.98119901,2.269073472,0.170082336,0.025817967,70,1
,14.98119901,2.269073472,0.170082336,0.001147772,72,0
,14.98119901,2.269582526,0.170024158,0.003766006,73.5,1
LDS 230,238.0959381,2.270527913,-0.719977405,0.277953859,61,0
L 387-60,238.0959381,2.270527913,-0.719773784,0.004167573,71,1
,10.44352918,2.275182124,-0.650891456,0.224888989,61,0
,17.77137615,2.277145619,0.730653003,0.101847719,63,0
LP 726-6,222.2229722,2.277436508,-0.170780467,0.001046776,72,0
,20.49993887,2.28034539,-0.724893416,8.71056132,55,2
,250.0006667,2.281872553,-0.725213393,0.711201616,55,0
Delta Vela,20.08862369,2.283399716,-0.933314818,54.46095043,30,0
,20.08862369,2.283399716,-0.933314818,3.467580143,72,0
,20.08862369,2.28390877,-0.93348935,0.013800941,72,0
,20.08862369,2.28390877,-0.93348935,0.001379938,72,0
LP 90-39,166.6676667,2.287981205,1.070614052,0.000199443,72,0
,217.392071,2.300416676,0.926508033,0.000288288,72,0
,17.43117313,2.301943839,1.157473271,0.051515364,70,1
,232.5588562,2.303252836,0.61106886,0.428530696,50,1
ADS 7044,185.1860852,2.303980057,0.140528094,0.036976833,70,1
,185.1860852,2.303980057,0.140528094,0.031617416,72,0
Ross 622,16.4036137,2.30797977,0.319657053,0.005647934,72,1
,13.10174725,2.310888652,0.49782608,0.619426512,58,0
,13.10174725,2.311252262,0.497564281,0.000823851,73.5,1
,222.2229722,2.315470141,0.618137443,0.081648196,70,1
ADS 7067,11.32696397,2.315761029,1.239009236,0.036976833,65,0
,11.32696397,2.315761029,1.239009236,0.031617416,66,0
LP 666-9,8.58114153,2.317433636,-0.047152979,1.92E-06,72,0
LP 726-18,14.56749706,2.319978908,-0.193266126,0.001819137,76,1
LP 726-19,14.56749706,2.319978908,-0.193266126,0.001379938,72,0
,11.30146192,2.320560685,-0.083019495,0.440537137,53,0
,15.56282137,2.323615011,0.030572351,0.021277369,71,1
,15.32482443,2.324705842,-0.415301096,0.070460132,62,1
LP 844-28,121.9525862,2.326378449,-0.389557489,0.000316103,72,0
,243.9031224,2.329069165,-0.929009672,2.704090397,46,0
,15.27809771,2.331541715,0.20673425,0.01169244,75,1
LP 36-98,13.74840458,2.332850711,1.276824703,0.000307488,72,0
LTT 3305,243.9031224,2.335105095,-1.232086097,0.00079405,72,0
,5.259411518,2.33634137,0.348309541,5.65E-05,72,0
LP 426-40,5.259411518,2.33634137,0.34833863,2.56E-05,72,0
,25.5819654,2.337577645,0.362039465,0.112707668,65,1
Iota Ursa Majoris,14.03713583,2.337868533,0.841946831,9.463415521,37,2
,14.03713583,2.337868533,0.841946831,0.007941397,71,1
,14.03713583,2.337868533,0.841946831,0.006605307,72,0
,20.33340557,2.33954114,0.578518469,0.000304668,72,0
LTT 12352,44.64659069,2.339759306,0.151378224,0.000765327,72,0
LTT 3317,166.6676667,2.340413805,-0.245364204,1.127204081,46,0
,161.2913559,2.342959077,-0.54076118,0.000685243,72,0
,10.36808442,2.343904463,0.816610468,0.000440388,72,0
Kpr 37,15.09401193,2.34484985,0.732718309,4.487784613,43,0
,15.09401193,2.34484985,0.732718309,0.666793505,55,0
,19.73231841,2.344995294,0.848811793,0.000751358,72,0
,217.392071,2.345577071,-0.460417857,0.737893221,55,0
L 316-062,13.74840458,2.346886068,-0.815941425,0.002187104,73,1
Ross 686,23.81652525,2.348267787,0.095004089,0.005700197,74,1
Ross 687,23.81652525,2.348413231,0.094945911,0.004167573,74,1
,18.87676076,2.348267787,-0.996728447,2.679297936,43,0
LP 60-179,10.1893418,2.348849563,1.191245392,0.00078677,72,0
ADS 7139,18.19098808,2.349722228,0.269944258,0.04874562,65,1
LTT 12364,18.19098808,2.349722228,0.269915169,0.046124792,65,1
Ross 625,204.0824493,2.350085838,0.037350046,0.006605307,72,0
LTT 12371,166.6676667,2.354521883,0.151290957,0.004829324,72,0
LP 36-115,243.9031224,2.358085264,1.281973424,8.47E-05,72,0
Alpha Vol,20.25115066,2.363466695,-1.148484825,8.71056132,35,0
LTT 12385,185.1860852,2.367030076,0.052941654,0.006790372,72,0
LTT 12392,200.0008333,2.371538843,0.227998178,0.001659066,72,0
,13.52585473,2.375102224,-0.129008921,0.024884061,70,1
LP 60-205,232.5588562,2.375393112,1.165821763,0.003075224,72,0
LP 845-23,121.9525862,2.377211163,-0.350113048,0.000239785,72,0
BS 3619,222.2229722,2.379538269,0.904225997,6.918966592,72,0
,20.58423392,2.379610991,1.284824129,0.031617416,67,1
,192.308559,2.381429042,0.594924564,1.36774985,49,0
LTT 12402,24.1033036,2.381719931,0.468388194,2.032427764,55,2
13 Sigma(2) Ursa Majoris,18.52752158,2.382447151,1.175304718,3.467580143,47,2
,18.52752158,2.382447151,1.175304718,0.125879735,62,0
,21.79414426,2.383392538,0.70357131,0.000624946,72,0
LTT 3364,303.030853,2.384265202,-0.164875437,1.106629288,54,1
LTT 3365,294.1182137,2.384265202,-0.425220383,1.47234046,51,0
,294.1182137,2.384265202,-0.425220383,0.003466405,72,0
COU 1561,21.19430939,2.384483368,0.576511341,0.040544474,72,1
LP 5-140,256.4109064,2.385719643,1.472796089,0.00972526,72,0
,238.0959381,2.386737752,0.120427718,0.002248382,74,1
Steph 753,227.2734606,2.387901305,0.094393224,0.199510446,64,1
,22.63180274,2.391901018,0.817221333,0.018703168,70,1
,222.2229722,2.395609842,0.86245445,0.363059998,55,1
,22.13142893,2.395682565,-0.783594657,0.051992054,60,0
L 317-002,22.13142893,2.395682565,-0.783594657,0.032205256,60,0
,161.2913559,2.395900731,0.490757497,0.002753432,72,0
,21.93742641,2.397936948,0.265260957,0.529646921,60,0
,21.93742641,2.397936948,0.265260957,0.501170239,72,0
,178.5723619,2.401645773,1.075675507,2.466148603,49,0
LFT 634,6.181013157,2.404118323,0.923308263,0.029643194,70,0
LFT 635,6.181013157,2.404263767,0.923337352,0.027284954,70,0
Kui 39,24.04539627,2.408336202,1.351815683,0.027034792,65,1
,24.04539627,2.408336202,1.351815683,0.01994879,72,0
,20.45805002,2.409790643,0.08115781,0.220784102,65,1
,10.3573959,2.410663307,0.936340055,0.000267809,72,0
FK 2734,24.57680921,2.411172362,0.946492053,6.026127114,35,0
K Vela,16.01042142,2.416190183,-0.642222987,3.162456379,45,2
,15.44290406,2.417426458,1.023606517,0.000186989,72,0
LTT 3412,125.0013333,2.417644624,-0.30688706,0.006790372,72,1
ADS 7276,25.4518438,2.417717346,0.016377006,1.148161408,46,2
ADS 7284,17.19183442,2.421353449,0.50227667,0.185337827,63,0
,17.19183442,2.421353449,0.50227667,0.151342097,63,0
LTT 3423 L 140-119,169.4925088,2.423244222,-1.04943739,0.001994653,72,0
Steph 762,192.308559,2.423462388,0.48031461,0.04874562,65,1
LP 91-14,238.0959381,2.423753277,1.086816525,0.015132499,72,0
LTT 12449,200.0008333,2.425353162,0.47068621,0.006605307,72,0
LP 313-38,200.0008333,2.424989552,0.470889832,0.000218686,72,0
,20.16955936,2.426880325,0.676024197,0.000549338,72,0
,20.16955936,2.426880325,0.676053286,0.000478451,72,0
LP 36-181,114.9439787,2.428407488,1.27984994,0.000114764,72,0
BS 3712,357.1433238,2.428625654,-1.1784754,3.90867049,44,0
,357.1433238,2.428625654,-1.1784754,3.90867049,72,0
LTT 3433,212.7667408,2.429207431,-0.984947475,0.061367793,67,0
,250.0006667,2.429934651,0.019373155,0.296465446,60,1
LP 313-42,20.71198594,2.431970869,0.470337145,0.000222752,72,0
,81.30286304,2.432698089,-1.33314066,0.000331001,72,0
,227.2734606,2.435897859,-0.077841685,0.103741303,68,1
LTT 12460,16.45750613,2.43626147,0.062773675,0.001096111,72,0
,172.4147598,2.4373523,0.763087038,0.000636566,72,0
,18.4933081,2.440333905,0.705462084,0.263009557,62,0
LTT 3453,10.07694796,2.445206282,-1.045975821,0.013800941,70,0
,17.22139111,2.448260608,1.410284213,0.04919668,65,1
LTT 12478,169.4925088,2.449205995,0.006225008,0.006024084,73,1
,208.3341333,2.450369548,1.329097314,0.09203418,65,1
Ross 83,434.782992,2.45575098,0.329721785,0.006980623,72,1
,208.3341333,2.4614233,0.887907168,0.006366375,72,0
,227.2734606,2.462368686,0.693332045,0.051992054,68,1
,204.0824493,2.466150233,0.243793408,0.272880382,55,1
BS 3750 ,185.1860852,2.466586565,-0.072402075,1.432213152,52,0
,185.1860852,2.466586565,-0.072402075,0.660680006,72,0
,204.0824493,2.471386221,-0.156265146,0.022486357,70,1
Ross 439,16.73237885,2.471458943,-0.119700498,0.0035965,73.5,1
,16.73237885,2.471677109,-0.119700498,0.000244243,72,0
,14.21628558,2.472331608,-0.025307274,2.535244396,46,0
,14.21628558,2.472331608,-0.025627251,0.235488212,60,1
LP 211-12,185.1860852,2.47349516,0.69542644,0.004206137,72,0
LTT 3488,222.2229722,2.474513269,-0.084590291,0.054442487,67,1
,11.30146192,2.475385934,0.102509005,0.145867642,63,0
,25.1322627,2.476694931,1.104473439,18.70951112,40,2
,10.17902017,2.479240202,0.009599311,0.001870105,73.5,1
LTT 3494,222.2229722,2.479821979,-0.525576815,0.190530566,63,0
LP902-30,222.2229722,2.479821979,-0.525576815,0.002511148,72,0
Ross 84,20.29219466,2.481567308,0.358025207,0.004741174,73,1
Psi Vela,15.58702913,2.481567308,-0.693826555,4.742782222,43,2
,15.58702913,2.481567308,-0.693826555,2.910869775,40,2
Kui 41,9.285848383,2.482221807,-0.222209503,0.003530853,73,1
,9.285848383,2.482221807,-0.222209503,0.003466405,72,0
,15.27809771,2.482294529,0.637888753,0.017057415,72,1
Theta Ursa Majoris,14.48330311,2.484985245,0.905942237,9.81858027,46,2
,14.48330311,2.484985245,0.905942237,0.000549338,72,0
,188.6801286,2.486366964,0.474962267,0.487511298,59,1
LP 314-20,188.6801286,2.486657852,0.475078622,7.94E-05,72,0
,192.308559,2.487166906,-0.157719587,0.239866482,60,1
,24.75920986,2.487530516,1.22263223,8.017599813,54,2
,19.7712817,2.491021175,-0.333474242,3.467580143,60,2
Steph 785,196.0792814,2.493348281,1.072795714,0.005544843,73,1
,11.50876569,2.498729712,0.628958485,0.787036538,58,0
,11.50876569,2.498729712,0.628958485,0.000724179,72,0
,250.0006667,2.501056818,0.65891997,0.021277369,65,1
,250.0006667,2.502947591,-0.071762121,0.001379938,72,0
L 678-039,8.979200539,2.503311202,-0.359130582,0.002991411,73,0
LP 211-22,212.7667408,2.50432931,0.712152512,0.000963501,72,0
Ross 89,200.0008333,2.506147362,0.400058553,0.056485729,70,1
L 390-5,10.2621864,2.521200827,-0.683383669,0.004569673,73,1
Ross 92,12.17916093,2.522800712,0.388481203,0.00026292,74,1
,13.50763457,2.523600654,1.226355599,0.009373471,73,1
Ross 85,12.46669353,2.524182431,0.234572251,0.009636094,72,1
,11.1261253,2.524836929,1.226471954,0.00349848,73,1
LTT 12565,14.4415709,2.526145926,0.981224105,0.001819137,73.5,1
PG197-4,172.4147598,2.527891255,0.125372818,0.000283026,37,1
,12.20879935,2.530654693,-0.389382956,1.380406108,49,2
,19.81039937,2.53196369,0.749298937,0.19229361,65,0
LTT 3561,161.2913559,2.53196369,-0.33155438,0.003800854,73,1
Ross 93,131.580214,2.535454349,0.474758645,0.002187104,73,1
,232.5588562,2.536399735,-0.090262611,0.000128177,39,1
,15.75861981,2.538145065,1.331482598,0.012243516,71.5,1
,62.11448466,2.539235895,-1.175101097,0.00026051,72,0
Theta Ant,192.308559,2.539308618,-0.46181412,2.128217945,46,0
,192.308559,2.539308618,-0.46181412,1.819754336,48,0
,102.0424497,2.541781167,-0.279601746,0.000823851,72,0
 LTT 3579,9.209334878,2.542144778,-0.776002474,0.006666428,73,1
,163.9354429,2.546726267,-0.066322512,0.000510315,72,0
LTT 12597,123.4581401,2.550362369,1.055778753,0.001046776,72,1
LP 488-37,185.1860852,2.552034977,0.22991804,0.001330022,72,0
,13.29277079,2.554143916,0.807302046,1.419081902,50.5,0
,22.78636159,2.560907067,0.933518439,0.000376558,72,0
,222.2229722,2.561416121,-0.900851693,0.288385548,61,0
,222.2229722,2.561416121,-0.900851693,0.006605307,72,0
LFT 685,11.80659803,2.568542883,-0.208130513,0.01169244,72,1
,9.707143876,2.570360934,-0.745924633,0.071770148,65,0
,25.38727852,2.572688039,0.060330214,0.159941412,70,1
,18.98411825,2.574651535,0.058759418,0.01836178,64,1
,102.0424497,2.577342251,-0.044534985,0.005494005,70,1
,102.0424497,2.579378468,0.369602558,0.000216681,72,0
LDS 290,200.0008333,2.579960245,-0.532063622,0.028835295,70,0
,200.0008333,2.579960245,-0.532063622,0.000596818,72,0
,10.1893418,2.585196232,1.100139205,0.022694431,71,1
Wolf 330,175.4395465,2.586359785,0.621366303,0.002167051,74,1
,161.2913559,2.590359498,0.399534955,0.000456916,72,0
,312.5005333,2.592468438,-0.688561479,0.212797741,64,0
,200.0008333,2.594577377,0.720733715,3.076266491,46,0
LTT 12661,24.27871269,2.596177262,0.43269621,0.000474064,36,1
LTT 12663,217.392071,2.597558981,0.210283086,0.00056473,72,0
,222.2229722,2.601485972,0.769399312,0.001190848,72,0
,222.2229722,2.601631416,0.769399312,0.000928648,72,0
LTT 3661,14.48330311,2.603013135,-0.799738952,0.005647934,73.5,1
,212.7667408,2.603085857,0.828100552,0.000911698,72,0
CF 7007,22.37881639,2.605049353,-0.841888654,0.009547746,72,0
LTT 12668,208.3341333,2.605849295,0.432725299,0.260598153,60,0
CFS 7030,23.93041306,2.606940126,-0.866468707,0.007242608,72,0
,15.51463119,2.609849008,0.56147242,1.513592042,52,0
,13.65478913,2.613703277,-0.520835338,0.004323983,73,1
LTT 12680,217.392071,2.614212331,0.260606746,0.000293648,72,0
,14.7172218,2.614648664,0.843895782,0.017697585,72,1
LTT 3676,250.0006667,2.614648664,-0.258599618,0.190530566,63,0
,263.1585281,2.615303162,0.78228566,0.145867642,68,1
LTT 12689,178.5723619,2.617921156,0.265842734,0.000549338,72,0
LTT 12693,217.392071,2.622211757,0.108326769,0.002227767,72,0
Steph 823,238.0959381,2.626429636,0.101374541,0.004245057,70,1
LTT 12699,256.4109064,2.634210896,0.732398332,0.01659253,70,1
,17.77137615,2.636101669,1.212829297,0.000505636,72,0
,188.6801286,2.637047056,0.056025069,0.032503263,70,1
,20.92847088,2.63755611,0.619417352,6.026127114,37,0
U227,243.9031224,2.638937829,-0.243269809,0.043644874,67,0
LP 127-132,13.34584154,2.645555536,0.899542696,0.000630729,72,0
,18.45922093,2.645919146,1.315687368,0.025114322,66,1
,18.45922093,2.645919146,1.315687368,0.021873512,72,0
,21.42106155,2.650137025,-0.600189641,1.380406108,48,0
,21.42106155,2.650137025,-0.600189641,0.01819343,72,0
,454.5458212,2.651446022,-0.619359174,1.056820376,53,0
,4.726154193,2.654282182,0.867574082,0.044456333,62,0
Wolf 351,238.0959381,2.656391122,0.620639082,0.000779556,74,1
L 968-022,8.544730618,2.65951817,-0.027401669,0.003530853,70,1
,8.588461239,2.660609001,-0.043720498,0.012471151,72,1
,14.21628558,2.660681723,-0.307701547,0.018531688,67,0
,263.1585281,2.66482688,0.92092298,0.092885803,70,1
LTT 3742,222.2229722,2.665408656,-0.60219677,0.002830577,73.5,1
,344.8280695,2.665699544,-0.816290491,0.510488151,58,0
,344.8280695,2.665699544,-0.816290491,0.045701897,72,0
,17.67728138,2.66591771,-1.45083403,0.021873512,72,0
,18.63092694,2.666863097,-0.544804526,0.847220519,51,0
,625.0002667,2.667081263,-0.119787764,4.446638346,46,1
LTT 12747,384.6158179,2.668317538,0.059428461,1.018592309,51,0
,169.4925088,2.668535704,0.372249641,0.020888994,70,1
,217.392071,2.669262925,0.373820437,1.599594911,49,0
,181.8190985,2.671444586,0.552745774,0.001046776,72,0
,172.4147598,2.674280746,-0.786939871,0.001027669,72,0
LTT 3760,256.4109064,2.674498913,-1.420174412,0.021277369,72,0
BPM 19929,111.1126111,2.675589743,-0.943932237,9.81E-05,72,0
L 824-28,11.16323606,2.680534843,-0.179710735,0.004404376,70,1
BS 4039,16.45750613,2.681262063,0.407679824,1.106629288,48,0
,16.45750613,2.681262063,0.407679824,0.006605307,71,1
LTT 12759,217.392071,2.687079828,0.773239036,0.90364498,55,0
,217.392071,2.68824338,-0.449451371,0.275405438,60,0
AD Leo,4.938513778,2.691734039,0.351189334,0.003629779,74.5,1
,19.65485132,2.692243093,0.344266195,4.168985977,46,2
,256.4109064,2.694570199,0.864810644,0.00310368,72,0
,333.3338333,2.698351746,-0.257756042,1.294212225,48,0
,208.3341333,2.701842404,0.724020751,1.853587771,47,0
LP 062-147,16.29688279,2.703587733,1.111949266,0.000301875,37,1
LTT 12778,294.1182137,2.705478507,0.272242274,0.920445826,52,1
,23.93041306,2.707660168,1.148775714,5.012268891,30,1
L 190-266,18.19098808,2.707951057,-1.013716318,0.014856287,73,1
L 190-265,18.19098808,2.707951057,-1.013774496,0.002557836,72,0
,232.5588562,2.71231438,-0.499280521,0.787036538,55,0
Steph 852,222.2229722,2.712532546,0.213075613,0.004445131,70,1
,277.7783778,2.712896156,-0.17194402,0.067288751,68,1
,169.4925088,2.717186757,0.465130246,0.001330022,72,0
,12.52897115,2.717186757,-0.140033584,0.01169244,71.5,1
LP 127-371,196.0792814,2.718132144,0.885056464,0.001305745,72,0
LP 127-372,196.0792814,2.718204866,0.885114641,0.001126822,72,0
,23.81652525,2.719659307,-0.756832941,0.01659253,72,0
I Car,17.13302488,2.720095639,-1.260534963,6.427464148,42,2
,19.27647546,2.727004234,0.856142176,0.855060141,49,0
,19.27647546,2.727004234,0.856142176,0.003161384,72,0
,21.98560714,2.727804177,1.44539442,3.162456379,42,0
USNO 717,20.58423392,2.728604119,0.84642651,0.001852959,72,0
,256.4109064,2.730204004,-0.098756547,0.409242712,60,0
,192.308559,2.730931225,0.567115652,0.002031739,72,0
,181.8190985,2.731440279,0.004334234,0.000846933,72,0
,7.36489313,2.733112887,0.019314977,0.006544746,72.5,1
,13.88164948,2.736821711,0.98186406,0.055967839,67,0
,12.83352205,2.737694376,0.981544083,1.659628176,48,0
LTT 12811,200.0008333,2.738130708,1.047401173,0.108630725,64,1
,208.3341333,2.738348874,0.577703982,0.003075224,76,1
,188.6801286,2.741257756,1.477537567,0.373232102,60,1
,14.80417208,2.742130421,0.799215353,0.054442487,67,0
,175.4395465,2.742348587,1.001295392,0.036976833,70,1
,175.4395465,2.741403201,1.000800882,8.71E-05,72,0
U235 ,232.5588562,2.743003086,-0.359799625,0.025114322,67,0
,232.5588562,2.743003086,-0.359799625,0.002629501,72,0
,196.0792814,2.7463483,-0.9169669,3.698519236,46,0
