Additional remarks (names LTT LFT wolf ross etc),Distance in Parsecs,right ascension in rads,declination in rads,Luminosity in ('Sol's),Spectrum type,Size
LTT 14398,232.5588562,3.877321655,0.173253017,0.125879735,72,0
,14.87006361,3.878267042,-0.417250047,0.141892151,65,0
Xi Bootes,6.731822718,3.879357873,0.336964901,0.515211873,58,0
,6.731822718,3.879357873,0.336964901,0.063670944,64,0
Wolf 555,256.4109064,3.883212142,0.006574074,0.005494005,72,1
LTT 14408,163.9354429,3.883721196,0.219911486,0.005494005,72,0
,243.9031224,3.887939075,0.501084028,0.340390183,60,0
,11.52197597,3.888229963,0.337779388,0.448727739,62,0
,18.56186207,3.888666295,0.205657964,0.000228993,72,0
Ross 52,10.66529338,3.890702513,0.414661141,0.001317828,73.5,1
,10.66529338,3.890702513,0.414661141,0.00079405,72,0
CE Bootes,10.47620138,3.892666008,0.284575935,0.007941397,70,1
Ross 1041,116.2805031,3.893975005,0.624187918,0.001405594,73.5,1
LTT 14422,238.0959381,3.894193171,0.177180008,0.014856287,70.5,1
LP 222-015,243.9031224,3.896665721,0.721635468,0.000704442,72,0
LTT 14431,153.8472372,3.898920105,1.443736357,1.148161408,49,0
LP 914-54,62.11448466,3.899501881,-0.454629181,5.10E-06,78,1
,256.4109064,3.899792769,0.940296135,0.440537137,61,0
LP 441-33,166.6676667,3.901610821,0.316079128,0.000151291,75,1
LP 441-34,166.6676667,3.901683543,0.316137305,8.70E-06,77,1
,5.769664579,3.903137984,-0.363173929,0.143205128,65,0
,5.769664579,3.903065262,-0.363232106,0.018026624,72,0
,23.15534972,3.903283428,-0.067311531,7.44805379,40,0
,161.2913559,3.903865204,-0.826267957,0.65462256,55,0
BS 5581,243.9031224,3.903937926,0.869726655,2.910869775,48,0
BS 5573,25.19553476,3.905101479,0.000581776,3.467580143,61,2
USNO 741,24.45669575,3.905246923,0.26494098,0.000666567,72,0
,322.5811618,3.907355863,0.551727665,0.032503263,72,1
,17.73989994,3.910555633,-0.734929059,0.02376404,67,0
,11.20059623,3.911646464,0.99245239,6.66E-05,72,0
,222.2229722,3.914046292,1.043386916,0.036976833,65,1
LTT 5983,19.38844763,3.918336893,-0.158272274,0.052958706,70.5,1
,161.2913559,3.921536663,0.128485322,0.001819137,73.5,1
,158.7312087,3.921972995,0.100356432,0.003161384,73,1
,13.47134152,3.923281992,0.796190116,0.035312521,70,1
Ross 1042,232.5588562,3.923427436,0.622297145,0.007110409,72,1
,17.61510403,3.92568182,-0.801135215,0.030755712,65,0
Ross 1044,370.3708204,3.931135974,0.069260482,0.017215253,72,0
LTT 6010,243.9031224,3.936081074,-0.307265215,0.075848155,64,0
,11.76507664,3.93629924,0.835110958,1.009253342,49,0
,11.76507664,3.93629924,0.835110958,0.496575258,52,1
LP 801-53,204.0824493,3.93629924,-0.333008821,0.000456916,72,0
,22.082607,3.936808294,0.517897367,0.003371931,72,0
,17.73989994,3.937680959,0.101898139,0.032205256,65,1
GD 175,25.5819654,3.940808007,-0.121271294,0.000248784,37,1
Ross 1051,153.8472372,3.941098895,1.057262283,0.00823944,72,1
LTT 14491,25.38727852,3.944298665,1.13455128,0.095488249,58,1
LP 135-97,185.1860852,3.946480327,0.964614389,0.001367286,72,0
,454.5458212,3.948589266,1.121141334,0.772670804,55,1
,200.0008333,3.949243765,0.437437688,3.732742901,45,0
,16.08754177,3.949970985,0.438426708,0.020697474,67,0
LFT 1175,294.1182137,3.957097747,0.422427857,0.141892151,68,1
Ross 1047,128.2064282,3.958043133,0.05846853,0.003800854,73,1
,25.06930788,3.959570296,-0.276780131,0.12822013,60,0
,25.06930788,3.959570296,-0.27532569,0.091190364,62,0
,144.9286862,3.961024737,0.341270046,0.000839168,72,0
,384.6158179,3.964879006,-0.874235422,55.98682059,58,2
,384.6158179,3.96429723,-0.874089978,2.729112271,49,0
,14.7172218,3.96713339,-0.173689349,0.000373106,74,1
,23.64771341,3.969169607,0.316777259,0.002031739,72,0
,500.0003333,3.971642157,0.01701696,0.416851479,60,1
,200.0008333,3.972732988,0.339786517,0.744721199,55,0
,200.0008333,3.97280571,0.339902872,0.340390183,57,0
,185.1860852,3.973023876,-0.434208829,0.787036538,55,0
,138.8900889,3.974769205,0.80128066,0.000765327,72,0
ADS 9544,16.98774933,3.976441812,-0.014689855,0.288385548,60,0
,16.98774933,3.976441812,-0.014689855,0.288385548,72,0
Wolf 561,303.030853,3.976805423,-0.041626103,0.092885803,65,0
Beta Cir,19.38844763,3.98625929,-1.001528102,7.944090424,33,0
,20.71198594,3.988295507,1.178737199,3.311505842,48,0
,196.0792814,3.991131667,0.058584885,0.000823851,72,0
,22.47932849,3.9958586,-0.306479817,0.031909982,65,1
,133.3345833,3.998912927,-0.199520222,0.001379938,73,1
,6.359515647,4.00044009,-0.11274827,0.002088663,75,1
Nu(2) Lup,15.85838209,4.007348685,-0.835401846,1.202275306,52,0
LTT 6126,33.44979991,4.008366793,-0.807272957,9.728558586,48,0
LP 68-73,222.2229722,4.009384902,1.18734749,0.001802459,72,0
,17.83466538,4.010475733,-0.807389312,0.138025009,55,0
,17.83466538,4.010475733,-0.807389312,0.104701257,72,0
,166.6676667,4.010693899,-0.459748814,0.001147772,73,1
,185.1860852,4.011857452,-0.059370283,0.04874562,67,0
BPM 90688,10.93231219,4.012657394,0.369224403,0.009373471,70,1
LTT 6139,200.0008333,4.013820947,-0.166155345,0.222827093,62,0
,238.0959381,4.015057222,0.027954357,0.235488212,63,0
Eta Crb,16.78846094,4.019202379,0.531743645,1.380406108,52,0
,16.78846094,4.019202379,0.531743645,1.009253342,52,0
Ross 508,11.76507664,4.021165875,0.308225146,0.000405353,74,1
,238.0959381,4.02560192,0.655400223,9.29068032,40,0
,238.0959381,4.02560192,0.655487489,1.235960286,51,0
LTT 6168,238.0959381,4.027492693,-0.444506272,0.143205128,63,1
,250.0006667,4.03694656,0.048374709,0.044867702,70,1
LTT 14593,227.2734606,4.037164726,0.188001049,0.051043045,65,1
LTT 6180,16.19153436,4.038037391,-0.154112573,0.390822872,62,0
LTT 6181,16.19153436,4.038255557,-0.15393804,0.212797741,62,0
,20.84133548,4.036292061,-0.124791042,0.000258121,72,0
,250.0006667,4.039273666,-0.841597765,0.457070624,55,0
,238.0959381,4.039928164,0.453145651,0.017535324,70,1
,19.57799089,4.049018421,0.751509687,0.000717539,72,0
,232.5588562,4.052000025,-0.440753814,0.001513079,73.5,1
,6.084539615,4.053381744,-0.713956019,0.006024084,73,1
,113.6378303,4.054908907,0.251821922,0.093745307,55,1
,161.2913559,4.057308734,0.506494549,0.000432349,72,0
LP 176-55,196.0792814,4.066762601,0.810094572,0.001235541,72,0
,250.0006667,4.066835323,0.664650468,0.016746067,70,1
Ross 512,20.6692259,4.067562544,0.251996455,0.001096111,73.5,1
,25.32304023,4.069744205,-0.233437787,15.13763131,58.5,2
,14.25672098,4.071562257,0.312093959,0.001922501,74.5,1
L 1272-021,14.25672098,4.071562257,0.312093959,0.000178573,76,1
L 480-069,12.26851253,4.072507643,-0.633147275,0.000954667,74,1
LTT 14636,18.80586208,4.073671196,0.3895284,0.002581505,72,0
ADS 9716C,21.2844311,4.076071024,0.698044434,0.359731282,63,0
Ross 802,13.10174725,4.07628919,-0.210166731,0.001235541,74,1
ADS 9716A,21.2844311,4.076434634,0.697549924,0.420708748,62,0
ADS 9716B,21.2844311,4.076434634,0.697549924,0.346718823,72,0
,17.16237918,4.091706265,-0.759276402,3.564733737,45,2
,13.65478913,4.093960649,0.761981663,0.001643854,72,0
,13.65478913,4.094033371,0.761952574,0.000501,72,0
L 768-119,9.027535636,4.09861486,-0.326202037,0.001258513,73.5,1
,250.0006667,4.102614573,-0.510188829,0.003161384,72,0
CVS 101522,25.38727852,4.103123627,-0.161064801,0.724424497,43,0
Steph 21187,333.3338333,4.105523455,0.461406877,0.05011136,67,1
,333.3338333,4.105668899,0.461203255,0.003800854,72,0
Psi Ser,19.7712817,4.108141449,0.046658469,1.541733213,55,0
,19.7712817,4.108141449,0.046658469,0.005494005,72,0
Alpha Ser,20.12901007,4.109377724,0.114871754,31.05083181,62,2
,13.31041395,4.111341219,1.329242758,0.001994653,73,1
Lambda Ser,11.93294596,4.119049757,0.131045138,2.0893717,50,0
,222.2229722,4.119049757,-1.011825545,0.009373471,72,1
,13.6176999,4.119995143,-0.632507321,0.636781414,56,0
,13.6176999,4.119995143,-0.632507321,0.001246974,37,1
,126.5835952,4.122031361,-0.161646578,0.004404376,72,1
LTT 14685,217.392071,4.126103796,0.030136018,0.440537137,58,0
,434.782992,4.133666889,-0.863298026,0.084712476,72,0
Wolf 587,178.5723619,4.134830442,0.019373155,0.002909883,72,0
LTT 14695,17.67728138,4.135412218,0.610138018,0.001485461,72,0
,208.3341333,4.137448436,0.893521311,0.005700197,73,1
,26.04806777,4.137812046,0.080750567,19.41168454,32,1
LTT 14698,217.392071,4.140575484,1.301492023,0.077973245,65,1
,172.4147598,4.142320813,0.517897367,0.001613849,77,1
,21.10494848,4.144138865,0.192451639,0.069814118,70,1
Beta Tra,12.19396207,4.148284022,-1.094699596,9.463415521,42,2
LTT 14713,188.6801286,4.14893852,0.233030544,1.127204081,51,0
Chi Her,17.40089138,4.14930213,0.743335728,3.767283249,49,0
LFT 1231,20.54199982,4.150320239,0.609265353,0.007309626,73,1
LFT 1232,20.54199982,4.150320239,0.609119909,0.001958245,72,0
LTT 6348,212.7667408,4.152283735,-0.421322481,0.076550004,65,0
USNO 746,23.75998724,4.158828719,0.593411946,0.000205031,72,0
,108.6971855,4.161083103,0.616857535,0.000346601,72,0
,23.15534972,4.162464822,0.664795912,3.076266491,40,2
Gamma Ser,11.90463466,4.163192042,0.276169265,3.564733737,46,0
,16.98774933,4.163773819,-0.724689794,0.151342097,65,0
LTT 14744,476.1908262,4.170173359,1.116254412,0.301977423,55,1
,163.9354429,4.173300408,0.620377283,0.001958245,76,1
LFT 1237,22.52992422,4.173664018,0.486568707,0.275405438,60,0
,227.2734606,4.17410035,0.448782328,0.208913555,62,0
,22.63180274,4.175118459,-0.779987643,0.416851479,55,2
LTT 14752,384.6158179,4.176500178,1.143888792,0.313310724,55,1
,10.21004829,4.176500178,-0.1376483,0.005700197,70,1
LTT 6378,30.12601597,4.177954619,-0.272474985,5.105458544,48,0
,25.00666791,4.178172785,0.264388293,0.001379938,72,0
,256.4109064,4.181590722,-1.46438942,0.483041549,60,0
,256.4109064,4.181590722,-1.46438942,0.022075915,72,0
,212.7667408,4.185008658,0.706363837,0.002227767,72,0
Rho Crb,166.6676667,4.185008658,0.583870812,1.659628176,50,0
LP 861-12,204.0824493,4.186172211,-0.402240215,0.001819137,72,0
,16.35007374,4.187699374,0.529125652,0.002311376,73,1
,23.53649659,4.18828115,1.078613478,0.04874562,70,1
LP 329-20,222.2229722,4.188353872,0.534012573,0.001922501,72,0
LP 329-19,222.2229722,4.187772096,0.534041662,0.000366295,72,0
L 1346-53,10.07694796,4.191917253,0.362039465,0.000831474,73,1
Theta Draconis,20.54199982,4.192935362,1.024479182,9.121098046,48,2
ADS 9909,24.33775159,4.195844244,-0.187855605,5.970876549,46,2
,24.33775159,4.195844244,-0.187855605,5.012268891,46,2
,24.33775159,4.195844244,-0.187884694,0.619426512,58,0
LP 684-17,16.56636234,4.19606241,-0.102421738,0.000148529,74.5,1
,23.26298217,4.196135132,-0.186517519,0.487511298,58,0
,23.26298217,4.196135132,-0.186517519,0.288385548,62,0
,18.32412148,4.197444129,0.442993653,0.420708748,58,0
LTT 6409,24.39707858,4.199625791,-0.545851724,0.239866482,59,0
,24.39707858,4.199625791,-0.545851724,0.125879735,61,0
,24.39707858,4.199625791,-0.545851724,0.01819343,65,1
,17.10377099,4.200716621,-0.34365533,0.277953859,63,1
,30.03558075,4.201662008,-0.784700032,10.47249278,72,0
,12.49775451,4.202825561,0.685739863,0.293747301,58,0
,13.8051942,4.202389229,0.685798041,0.000337155,72,0
,20.88481219,4.205588999,-1.205469826,0.492022407,58,0
,21.69965921,4.206098053,1.409586082,0.383689204,60,1
LTT 14795,27.32850533,4.207552494,0.148702052,0.015556477,73,1
,263.1585281,4.209297823,0.676722329,0.216754142,63,0
,20.08862369,4.209734156,0.606763714,0.023116373,70,1
,232.5588562,4.210752265,0.106494173,0.001940291,72,0
,21.93742641,4.211261319,0.470831655,0.001958245,72,0
,23.31717485,4.211334041,0.831387589,0.051992054,68,1
,21.32978029,4.212861204,-0.169500559,0.000519803,72,1
,13.29277079,4.213588425,-0.971828416,0.220784102,63,0
,238.0959381,4.220133409,1.3447471,0.005494005,71.5,1
,156.2510667,4.222751403,0.926304412,0.017861346,70,1
,142.8583095,4.223405902,-1.221381411,0.000559552,72,0
,25.38727852,4.223478624,-0.893899465,0.035312521,72,0
,16.16541013,4.227114726,0.767072206,0.492022407,60,0
,18.22408947,4.228496445,0.235735804,0.000265353,36,1
,14.31780829,4.231478049,-0.987420024,0.173765156,60,0
,250.0006667,4.235623206,-0.361748576,1.148161408,53,0
ADS 9969,19.31365534,4.236641315,0.238411976,0.369810122,58,0
,19.31365534,4.236641315,0.238411976,0.316209895,58,0
,161.2913559,4.238023034,-0.482118117,0.001485461,73.5,1
,212.7667408,4.242386357,0.087150107,0.00152708,72,0
,17.70853522,4.243113578,0.335481371,0.001852959,72,0
Sigma Crb,22.52992422,4.244640741,0.593121057,2.443537712,48,0
,22.52992422,4.244640741,0.593121057,0.90364498,51,0
L 1490-024,22.52992422,4.241368249,0.591637528,0.005246722,73.5,1
,15.37183847,4.245077073,-0.135466639,1.306188014,51,0
,238.0959381,4.247404179,0.429060108,0.007868586,72,1
,243.9031224,4.250240339,0.627300422,0.073780982,65,1
LTT 14856,400.0004167,4.254967272,1.240172789,0.963827281,55,1
,24.63730984,4.257148934,-0.059835705,26.7960079,59.5,2
,21.06055033,4.258530653,0.966854228,0.040172742,71.5,1
LTT 6500,434.782992,4.258748819,-0.485725131,1.406071045,50,0
,23.26298217,4.258966985,-0.872053761,11.4829119,58,2
,11.33975838,4.261294091,1.175624695,0.040544474,70,0
,11.33975838,4.261439535,1.175944672,0.005752943,72.5,1
,7.714017155,4.262021311,-0.638383263,0.002963984,73,1
,7.714017155,4.262021311,-0.638383263,0.000112669,75,1
,36.76923961,4.266457357,-0.067224265,0.06193565,72,1
,24.45669575,4.268202686,0.695106463,3.467580143,43,2
,24.45669575,4.268202686,0.695106463,0.021873512,72,0
Eta Ursa Minor,24.57680921,4.271402456,1.324210392,5.4958684,43,0
,24.57680921,4.275329447,1.323570438,0.000823851,72,0
L 338-152,23.20904104,4.271766066,-0.828478707,0.008707608,73,1
,147.0599569,4.272566009,0.716923079,0.048298695,70,1
,22.082607,4.27402045,0.01998402,5.012268891,40,0
,151.5162515,4.276565722,-0.408668844,0.016140316,71,1
,128.2064282,4.278820105,-0.679311234,1,53,1
,128.2064282,4.276783888,-0.678700368,0.005700197,32,1
,16.62133326,4.282747096,-0.217729824,0.104701257,63,0
,15.07131333,4.286019589,-0.352236532,0.013674407,65,1
,7.615008925,4.287619474,0.846019266,0.003871521,73,1
Zeta Tra,10.83792618,4.289437525,-1.187260224,1.106629288,50,0
Eta Draconis,21.65272356,4.290455634,1.07558824,31.62813847,58,2
,21.65272356,4.290455634,1.07558824,0.125879735,62,1
,151.5162515,4.291255576,0.456229066,0.002534385,72,0
,119.0490191,4.293219072,-0.291906317,0.000239785,72,0
,6.304092719,4.294528069,0.94977909,0.003075224,72,1
,22.58074846,4.300054945,0.162693775,0.000156969,72,0
,163.9354429,4.300200389,0.12950343,0.068539805,68,1
Gamma Aps,18.4933081,4.301000331,-1.347597804,7.944090424,60,2
,243.9031224,4.301218497,0.273667627,0.00277891,72,0
,243.9031224,4.30165483,0.441655567,0.275405438,55,1
Ross 640,15.63567177,4.305145488,0.643502895,0.000613539,36,1
ADS 10075,200.0008333,4.30521821,0.323205889,0.296465446,63,0
,200.0008333,4.30521821,0.323205889,0.253495786,63,0
LTT 6579,172.4147598,4.308345259,-0.234659518,0.003161384,73,1
,4.127706744,4.308854313,-0.200043821,0.00135475,73.5,1
Steph 1347,227.2734606,4.311399585,-0.036971891,0.066060533,65,1
,17.83466538,4.311545029,-0.647488064,0.353165127,60,0
,243.9031224,4.314453911,-1.512909573,0.000765327,36,1
,18.87676076,4.316926461,0.308603301,0.002398123,72,0
,100.0016667,4.318162736,0.715003217,0.000104666,72,0
LTT 14916,344.8280695,4.321362506,0.058526708,0.299208742,61,1
,19.73231841,4.321726116,0.221976792,0.004527776,72,0
,166.6676667,4.321798838,0.173543905,0.001458347,72,0
,178.5723619,4.323326001,-0.916676012,0.004569673,72,0
,19.65485132,4.328780155,-0.067776953,0.047855869,55,0
LTT 14922,208.3341333,4.329143765,0.059399372,0.008707608,72,0
LP 862-184,175.4395465,4.329798264,-0.467951861,0.000549338,72,0
L 339-106,19.38844763,4.330816373,-0.851953386,0.003800854,71,1
,217.392071,4.330961817,-0.51065425,0.003466405,73.5,1
,344.8280695,4.334016143,0.583027237,0.03907787,70,1
,15.04868304,4.334597919,0.757472895,0.00023325,38,1
LP 101-015,14.50426001,4.334888808,0.999142819,0.001270158,74,1
LP 101-016,14.50426001,4.335034252,0.999259174,0.000183576,72,0
LP 275-68,114.9439787,4.335470584,0.612959633,0.00075831,72,0
,15.34829537,4.335906916,0.155596103,0.000619217,72,0
,10.53111385,4.335979638,-0.031066861,0.483041549,60,0
,294.1182137,4.339179409,1.394430806,1.127204081,53,1
,16.53901326,4.340924738,0.544600904,0.038012838,66,1
,344.8280695,4.344997173,1.327875584,0.101847719,67,1
,344.8280695,4.344924451,1.327875584,0.008707608,72,0
,526.3161061,4.346815224,0.096400352,0.197681233,72,0
,9.577685058,4.350887659,-0.769632022,0.000672735,73,1
LTT 14942,312.5005333,4.351833046,0.097883882,0.288385548,62,1
LP 625-34,11.21310548,4.352560266,0.0140499,0.000366295,72,0
,18.25731172,4.354305596,-0.735074503,0.006853206,73,1
,21.84169634,4.356850867,-0.021729349,0.53949428,52,1
,22.89058015,4.357578088,-0.28541951,4.571222891,57.5,2
Ross 812,181.8190985,4.359105251,0.635474381,0.007242608,72,1
LTT 6674,232.5588562,4.359396139,-0.074612826,0.007242608,72,0
Zeta Her,10.11752899,4.360705136,0.553123929,6.081888932,50,2
,10.11752899,4.360705136,0.553123929,0.602544603,60,0
,200.0008333,4.360777858,-0.641466678,0.492022407,58,0
,20.79803962,4.362595909,0.938696249,0.000356312,72,0
LP 069-457,13.31041395,4.364923015,1.181442459,8.47E-05,72,0
,21.74679899,4.366304734,1.37904282,1.258939641,59,1
L 074-113,14.93654565,4.374231438,-1.241278164,0.005596151,72,0
,227.2734606,4.375249547,1.190110928,0.424601711,61,0
,9.707143876,4.37750393,0.586343362,0.0465516,67,0
,294.1182137,4.378958371,-0.514406708,0.045701897,65,1
,138.8900889,4.380776423,0.289259235,0.003663367,72,0
,22.68308863,4.382303586,0.992568746,5.012268891,42,0
,175.4395465,4.386303298,-0.809280085,0.299208742,60,0
LP 806-8,158.7312087,4.389066736,-0.250454748,0.009202378,72,1
,19.12917834,4.393139171,0.647604419,0.138025009,67,0
,19.61634572,4.393866392,-1.110843891,0.013800941,72,0
LP 101-148,12.32881469,4.39662983,1.032304075,0.001689911,72,0
LTT 14979,227.2734606,4.39699344,0.687019771,0.056485729,64,1
,250.0006667,4.397793383,0.331379847,0.149954517,65,1
,208.3341333,4.39946599,-0.056606845,0.001659066,72,0
,100.0016667,4.401865818,0.39322268,0.000203151,72,0
,270.2708869,4.402520316,0.834529182,0.108630725,68,1
,98.04091571,4.403392981,0.667297551,0.005056934,68,1
,16.53901326,4.408919857,0.001308997,0.524790851,58,0
,222.2229722,4.412410515,0.701098761,0.001802459,72,0
,222.2229722,4.415246675,0.209294066,0.021672964,71.5,1
Wolf 629,5.846084739,4.4189555,-0.135582994,0.000559552,74,1
Wolf 630,6.523446851,4.419173666,-0.135350283,0.004874011,73,1
,6.523446851,4.419173666,-0.135350283,0.004167573,72,0
,6.523446851,4.41968272,-0.134332175,7.11E-06,77,1
,16.78846094,4.42179166,-0.611243393,0.00648474,71,1
,9.595966212,4.426300427,-0.065158959,0.000981414,73.5,1
,23.93041306,4.426445871,-0.943990415,28.8450747,65,2
,23.26298217,4.428845699,0.375769388,0.001116491,36,1
LP 506-37,238.0959381,4.429063865,0.236463025,0.000895056,72,0
,13.71080437,4.43066375,-0.672184473,0.064854734,65,0
,13.71080437,4.43066375,-0.672184473,0.011479019,72,0
,38.17230595,4.430809194,0.233292343,0.069174027,70,1
,169.4925088,4.432045469,1.138158294,2.77985277,46,0
,9.541332059,4.433645354,0.450760368,0.010861845,72,1
,129.8714132,4.433790799,0.245102405,0.000823851,72,0
LTT 15019,17.55336325,4.435317962,0.827955108,0.197681233,68,1
,17.55336325,4.435317962,0.827955108,0.008951575,72,0
LTT 15017,17.55336325,4.434518019,0.827867842,0.185337827,68,1
,250.0006667,4.440699393,-1.056040553,0.158474989,63,0
LP 587-31,256.4109064,4.443171943,0.443691785,0.002936809,72,0
,312.5005333,4.443462831,-0.218340689,1.202275306,52,0
,212.7667408,4.444699106,0.144542351,0.001674417,72,0
,250.0006667,4.446880768,-0.92214471,4.168985977,46,0
,222.2229722,4.449862372,1.357633447,0.003663367,72,0
Steph 1422,200.0008333,4.451244091,-0.069871348,0.015992334,72,1
,16.19153436,4.45582558,0.822748209,0.448727739,58,0
,14.33828751,4.456334635,-0.479791011,0.416851479,58,2
,17.28081094,4.459898015,0.296967772,0.003190638,72,0
,9.52325942,4.460116181,0.898262788,0.000296365,72,0
A Wolf 635,11.28875407,4.461279734,-0.052650766,0.089525871,65,0
LTT 15047,232.5588562,4.462006955,1.041088899,0.162915092,64,0
LTT 15048,232.5588562,4.462079677,1.041147076,0.035312521,64,1
B Wolf 636,9.568570719,4.462006955,-0.087062841,0.007377264,73.5,1
,196.0792814,4.462516009,0.013526302,1.330473065,49,0
,144.9286862,4.468042885,0.266977198,0.267899512,60,0
,232.5588562,4.46927916,0.951815308,2.630392859,47,0
